,feature,class,classID,fold
55,"[[-0.19237712 -0.19243853 -0.19222987 ...  0.          0.
   0.        ]
 [-0.19337973 -0.19365786 -0.19233195 ...  0.          0.
   0.        ]
 [-0.1849948  -0.18659832 -0.18207857 ...  0.          0.
   0.        ]
 ...
 [-0.19510671 -0.19512057 -0.19512624 ...  0.          0.
   0.        ]
 [-0.19514716 -0.19515201 -0.19515215 ...  0.          0.
   0.        ]
 [-0.1951498  -0.19515507 -0.19515805 ...  0.          0.
   0.        ]]",dog_bark,3,6
56,"[[-0.10456619 -0.10501735 -0.10516749 ...  0.          0.
   0.        ]
 [-0.10451081 -0.10500307 -0.10516826 ...  0.          0.
   0.        ]
 [-0.10448162 -0.10499667 -0.10516843 ...  0.          0.
   0.        ]
 ...
 [-0.10457635 -0.10494473 -0.10516214 ...  0.          0.
   0.        ]
 [-0.10495626 -0.10510897 -0.10516777 ...  0.          0.
   0.        ]
 [-0.10501368 -0.10512878 -0.1051683  ...  0.          0.
   0.        ]]",children_playing,2,10
57,"[[-0.08356649 -0.0835661  -0.08356676 ...  0.          0.
   0.        ]
 [-0.08356641 -0.0835669  -0.08356734 ...  0.          0.
   0.        ]
 [-0.0835667  -0.08356728 -0.08356746 ...  0.          0.
   0.        ]
 ...
 [-0.08336128 -0.08351065 -0.08354595 ...  0.          0.
   0.        ]
 [-0.08338652 -0.08351918 -0.0835598  ...  0.          0.
   0.        ]
 [-0.08339692 -0.08352365 -0.08356611 ...  0.          0.
   0.        ]]",children_playing,2,10
58,"[[-0.11338767 -0.11350825 -0.11354902 ...  0.          0.
   0.        ]
 [-0.1133687  -0.11350414 -0.11354926 ...  0.          0.
   0.        ]
 [-0.11335713 -0.11350112 -0.11354925 ...  0.          0.
   0.        ]
 ...
 [-0.11325523 -0.11346656 -0.11354631 ...  0.          0.
   0.        ]
 [-0.11352678 -0.11354298 -0.11354871 ...  0.          0.
   0.        ]
 [-0.11354606 -0.11354843 -0.11354913 ...  0.          0.
   0.        ]]",children_playing,2,10
59,"[[-0.12530771 -0.12531011 -0.12531085 ...  0.          0.
   0.        ]
 [-0.1253077  -0.1253101  -0.1253109  ...  0.          0.
   0.        ]
 [-0.1253076  -0.12531008 -0.1253109  ...  0.          0.
   0.        ]
 ...
 [-0.1253093  -0.1253105  -0.12531088 ...  0.          0.
   0.        ]
 [-0.1253095  -0.12531056 -0.1253109  ...  0.          0.
   0.        ]
 [-0.12530948 -0.12531056 -0.1253109  ...  0.          0.
   0.        ]]",children_playing,2,10
60,"[[-0.09165195 -0.09165199 -0.09165201 ...  0.          0.
   0.        ]
 [-0.09165207 -0.09165207 -0.09165208 ...  0.          0.
   0.        ]
 [-0.09165206 -0.09165207 -0.09165208 ...  0.          0.
   0.        ]
 ...
 [-0.0916496  -0.09165142 -0.09165205 ...  0.          0.
   0.        ]
 [-0.09165011 -0.09165158 -0.09165207 ...  0.          0.
   0.        ]
 [-0.09165015 -0.0916516  -0.09165208 ...  0.          0.
   0.        ]]",children_playing,2,10
61,"[[-0.13195609 -0.13205996 -0.13209715 ...  0.          0.
   0.        ]
 [-0.13200758 -0.13207678 -0.1320997  ...  0.          0.
   0.        ]
 [-0.13192062 -0.13205415 -0.13209963 ...  0.          0.
   0.        ]
 ...
 [-0.13200462 -0.1320759  -0.1320995  ...  0.          0.
   0.        ]
 [-0.13200049 -0.13207497 -0.1320998  ...  0.          0.
   0.        ]
 [-0.13200589 -0.13207634 -0.13209984 ...  0.          0.
   0.        ]]",children_playing,2,10
62,"[[-0.07889372 -0.07895699 -0.07897856 ...  0.          0.
   0.        ]
 [-0.0788856  -0.07895584 -0.07897928 ...  0.          0.
   0.        ]
 [-0.07887553 -0.07895315 -0.07897925 ...  0.          0.
   0.        ]
 ...
 [-0.07896556 -0.07897529 -0.0789784  ...  0.          0.
   0.        ]
 [-0.07896657 -0.07897606 -0.07897923 ...  0.          0.
   0.        ]
 [-0.07896527 -0.07897586 -0.07897938 ...  0.          0.
   0.        ]]",children_playing,2,10
63,"[[-0.18941863 -0.19280604 -0.19391063 ...  0.          0.
   0.        ]
 [-0.18953826 -0.19282477 -0.19392078 ...  0.          0.
   0.        ]
 [-0.18951227 -0.19281831 -0.19391961 ...  0.          0.
   0.        ]
 ...
 [-0.19391531 -0.19391781 -0.19391716 ...  0.          0.
   0.        ]
 [-0.1939151  -0.19391912 -0.19392018 ...  0.          0.
   0.        ]
 [-0.19391632 -0.19391961 -0.19392067 ...  0.          0.
   0.        ]]",children_playing,2,10
64,"[[-0.12977546 -0.12977645 -0.12977682 ...  0.          0.
   0.        ]
 [-0.12977432 -0.12977298 -0.12977366 ...  0.          0.
   0.        ]
 [-0.12976915 -0.12976103 -0.12976052 ...  0.          0.
   0.        ]
 ...
 [-0.12977692 -0.12977692 -0.12977691 ...  0.          0.
   0.        ]
 [-0.12977692 -0.12977692 -0.12977691 ...  0.          0.
   0.        ]
 [-0.12977692 -0.12977692 -0.12977691 ...  0.          0.
   0.        ]]",dog_bark,3,1
65,"[[-0.13102663 -0.13102655 -0.13102636 ...  0.          0.
   0.        ]
 [-0.1310246  -0.13101783 -0.13101888 ...  0.          0.
   0.        ]
 [-0.13099104 -0.13095786 -0.13096173 ...  0.          0.
   0.        ]
 ...
 [-0.13102673 -0.13102673 -0.13102673 ...  0.          0.
   0.        ]
 [-0.13102673 -0.13102673 -0.13102673 ...  0.          0.
   0.        ]
 [-0.13102673 -0.13102673 -0.13102673 ...  0.          0.
   0.        ]]",dog_bark,3,1
66,"[[-0.0869881  -0.09044126 -0.0915911  ...  0.          0.
   0.        ]
 [-0.08656909 -0.09023282 -0.09151886 ...  0.          0.
   0.        ]
 [-0.08547135 -0.08983959 -0.09149989 ...  0.          0.
   0.        ]
 ...
 [-0.09108033 -0.09146381 -0.09159157 ...  0.          0.
   0.        ]
 [-0.09109779 -0.09146818 -0.09159163 ...  0.          0.
   0.        ]
 [-0.09110858 -0.09147089 -0.09159165 ...  0.          0.
   0.        ]]",dog_bark,3,1
67,"[[ 2.0674174   1.4457593   1.3765272  ...  0.          0.
   0.        ]
 [ 0.52522683  0.43192062  0.36840698 ...  0.          0.
   0.        ]
 [ 2.6532247   1.4603144   0.41148886 ...  0.          0.
   0.        ]
 ...
 [-0.27434966 -0.27433768 -0.27434415 ...  0.          0.
   0.        ]
 [-0.2743586  -0.27436554 -0.274371   ...  0.          0.
   0.        ]
 [-0.2743698  -0.27437532 -0.27437744 ...  0.          0.
   0.        ]]",air_conditioner,0,9
68,"[[ 1.8064682   1.7893295   1.7256098  ...  0.          0.
   0.        ]
 [ 0.48038334  0.1678685  -0.15930367 ...  0.          0.
   0.        ]
 [ 0.39028165  0.56166005  0.15005797 ...  0.          0.
   0.        ]
 ...
 [-0.28380853 -0.28444144 -0.2846562  ...  0.          0.
   0.        ]
 [-0.28389382 -0.2844702  -0.28466186 ...  0.          0.
   0.        ]
 [-0.28395507 -0.28448686 -0.28466415 ...  0.          0.
   0.        ]]",air_conditioner,0,9
69,"[[ 1.8193929   1.8057843   1.795099   ...  0.          0.
   0.        ]
 [ 0.16956045  0.10588348  0.12845542 ...  0.          0.
   0.        ]
 [ 0.81422645  0.47590432  0.31345576 ...  0.          0.
   0.        ]
 ...
 [-0.3006695  -0.30137506 -0.30161086 ...  0.          0.
   0.        ]
 [-0.30076545 -0.3014023  -0.30161524 ...  0.          0.
   0.        ]
 [-0.30080116 -0.30141258 -0.30161628 ...  0.          0.
   0.        ]]",air_conditioner,0,9
70,"[[ 1.8757634   1.8743491   1.7545499  ...  0.          0.
   0.        ]
 [ 0.1256879  -0.17603861 -0.21183598 ...  0.          0.
   0.        ]
 [ 0.20584124  0.01400493  0.07351379 ...  0.          0.
   0.        ]
 ...
 [-0.31665468 -0.3167076  -0.31672776 ...  0.          0.
   0.        ]
 [-0.3166554  -0.31671685 -0.3167363  ...  0.          0.
   0.        ]
 [-0.31665328 -0.31671742 -0.31673864 ...  0.          0.
   0.        ]]",air_conditioner,0,9
71,"[[ 1.7203641   1.7919482   1.8107775  ...  0.          0.
   0.        ]
 [-0.01920735 -0.02466724 -0.13237023 ...  0.          0.
   0.        ]
 [ 1.0262604   0.80503994  0.5185554  ...  0.          0.
   0.        ]
 ...
 [-0.30553174 -0.30552423 -0.3055297  ...  0.          0.
   0.        ]
 [-0.30556032 -0.30556265 -0.30556408 ...  0.          0.
   0.        ]
 [-0.3055634  -0.3055665  -0.30556783 ...  0.          0.
   0.        ]]",air_conditioner,0,9
72,"[[ 1.8969429   1.8864363   1.7439322  ...  0.          0.
   0.        ]
 [ 0.2937297  -0.07972102 -0.240524   ...  0.          0.
   0.        ]
 [ 1.1597953   0.617008    0.2659805  ...  0.          0.
   0.        ]
 ...
 [-0.29567227 -0.29569373 -0.29569933 ...  0.          0.
   0.        ]
 [-0.2956815  -0.29569846 -0.29570395 ...  0.          0.
   0.        ]
 [-0.29568222 -0.29569882 -0.2957044  ...  0.          0.
   0.        ]]",air_conditioner,0,9
73,"[[ 1.671103    1.7316178   1.7211889  ...  0.          0.
   0.        ]
 [ 0.34661576  0.3848311   0.38881966 ...  0.          0.
   0.        ]
 [ 0.32373187  0.33677113  0.2975025  ...  0.          0.
   0.        ]
 ...
 [-0.28930753 -0.28945485 -0.28950575 ...  0.          0.
   0.        ]
 [-0.2893204  -0.28946134 -0.28950858 ...  0.          0.
   0.        ]
 [-0.28932965 -0.28946474 -0.2895098  ...  0.          0.
   0.        ]]",air_conditioner,0,9
74,"[[ 1.8437394   1.8328741   1.8349774  ...  0.          0.
   0.        ]
 [-0.10199907 -0.15142325 -0.15496522 ...  0.          0.
   0.        ]
 [ 0.05439526  0.04358744  0.19228315 ...  0.          0.
   0.        ]
 ...
 [-0.28676534 -0.28679538 -0.28680718 ...  0.          0.
   0.        ]
 [-0.28675982 -0.28679785 -0.28681093 ...  0.          0.
   0.        ]
 [-0.28676754 -0.28680107 -0.2868122  ...  0.          0.
   0.        ]]",air_conditioner,0,9
75,"[[ 3.123349    2.080371    1.8915206  ...  0.          0.
   0.        ]
 [ 0.3570713   0.14402579  0.04263248 ...  0.          0.
   0.        ]
 [ 2.826998    0.9407123   0.2114273  ...  0.          0.
   0.        ]
 ...
 [-0.2905844  -0.29061735 -0.29062825 ...  0.          0.
   0.        ]
 [-0.29060245 -0.2906235  -0.29063052 ...  0.          0.
   0.        ]
 [-0.29059803 -0.2906227  -0.2906309  ...  0.          0.
   0.        ]]",air_conditioner,0,9
76,"[[ 2.0187056   2.0720205   2.0528934  ...  0.          0.
   0.        ]
 [-0.10317641 -0.222492   -0.23263074 ...  0.          0.
   0.        ]
 [ 0.5565005   0.14469007 -0.0565276  ...  0.          0.
   0.        ]
 ...
 [-0.3007942  -0.30138615 -0.30158365 ...  0.          0.
   0.        ]
 [-0.3009117  -0.30141717 -0.30158553 ...  0.          0.
   0.        ]
 [-0.3009596  -0.3014295  -0.30158615 ...  0.          0.
   0.        ]]",air_conditioner,0,9
77,"[[ 2.097951    2.2026777   2.2166338  ...  0.          0.
   0.        ]
 [ 0.29749906  0.29831046  0.16530801 ...  0.          0.
   0.        ]
 [ 0.6998818   0.7397746   0.995551   ...  0.          0.
   0.        ]
 ...
 [-0.30798382 -0.30844104 -0.30859348 ...  0.          0.
   0.        ]
 [-0.30803883 -0.3084564  -0.30859524 ...  0.          0.
   0.        ]
 [-0.30803317 -0.3084558  -0.30859667 ...  0.          0.
   0.        ]]",air_conditioner,0,9
78,"[[ 2.3801396   2.1288776   2.079417   ...  0.          0.
   0.        ]
 [-0.14174515 -0.15624166 -0.05088073 ...  0.          0.
   0.        ]
 [ 0.366898    0.35629338  0.22199129 ...  0.          0.
   0.        ]
 ...
 [-0.29180798 -0.29214528 -0.29225937 ...  0.          0.
   0.        ]
 [-0.29180852 -0.29214877 -0.29226226 ...  0.          0.
   0.        ]
 [-0.2918226  -0.29215297 -0.29226306 ...  0.          0.
   0.        ]]",air_conditioner,0,9
79,"[[ 2.095657    1.9104289   1.8972238  ...  0.          0.
   0.        ]
 [ 0.72875106  0.35831034  0.04255024 ...  0.          0.
   0.        ]
 [ 2.6412003   1.3274475   0.7648617  ...  0.          0.
   0.        ]
 ...
 [-0.2811006  -0.28124925 -0.28129795 ...  0.          0.
   0.        ]
 [-0.2811095  -0.28125396 -0.28130198 ...  0.          0.
   0.        ]
 [-0.28113008 -0.2812596  -0.28130275 ...  0.          0.
   0.        ]]",air_conditioner,0,9
80,"[[ 2.681474    2.189959    2.0855517  ...  0.          0.
   0.        ]
 [ 0.67052585  0.1576826  -0.16402394 ...  0.          0.
   0.        ]
 [ 0.01350511 -0.02499578  0.313208   ...  0.          0.
   0.        ]
 ...
 [-0.31149042 -0.3115921  -0.3116267  ...  0.          0.
   0.        ]
 [-0.31149608 -0.31159532 -0.3116284  ...  0.          0.
   0.        ]
 [-0.31150496 -0.31159824 -0.31162938 ...  0.          0.
   0.        ]]",air_conditioner,0,9
81,"[[ 2.0787325   2.027584    2.0240343  ...  0.          0.
   0.        ]
 [-0.1347069  -0.18140167 -0.21688323 ...  0.          0.
   0.        ]
 [ 0.54485524  0.19023329 -0.09145038 ...  0.          0.
   0.        ]
 ...
 [-0.31543624 -0.31544128 -0.31544143 ...  0.          0.
   0.        ]
 [-0.3154409  -0.31544352 -0.3154443  ...  0.          0.
   0.        ]
 [-0.31544206 -0.31544432 -0.3154451  ...  0.          0.
   0.        ]]",air_conditioner,0,9
82,"[[ 1.8260069   1.885919    1.9105427  ...  0.          0.
   0.        ]
 [ 0.29897836  0.07231654  0.0632971  ...  0.          0.
   0.        ]
 [ 0.14079376  0.14598046  0.35248023 ...  0.          0.
   0.        ]
 ...
 [-0.3031566  -0.30323404 -0.30326012 ...  0.          0.
   0.        ]
 [-0.30317578 -0.30324298 -0.3032656  ...  0.          0.
   0.        ]
 [-0.30318403 -0.30324584 -0.30326647 ...  0.          0.
   0.        ]]",air_conditioner,0,9
83,"[[ 2.0778875   2.3009624   2.7071736  ...  0.          0.
   0.        ]
 [ 3.008329   14.215016   18.714382   ...  0.          0.
   0.        ]
 [ 5.645351   10.425677    8.933875   ...  0.          0.
   0.        ]
 ...
 [-0.26533028 -0.2654105  -0.26543313 ...  0.          0.
   0.        ]
 [-0.26535168 -0.26542008 -0.26544294 ...  0.          0.
   0.        ]
 [-0.2653587  -0.2654227  -0.26544398 ...  0.          0.
   0.        ]]",air_conditioner,0,9
84,"[[ 1.794115    1.7776446   1.7860135  ...  0.          0.
   0.        ]
 [ 0.34182805  0.0641125   0.00460704 ...  0.          0.
   0.        ]
 [ 0.5120277   0.1527262   0.53763694 ...  0.          0.
   0.        ]
 ...
 [-0.278762   -0.2788967  -0.27894068 ...  0.          0.
   0.        ]
 [-0.27876616 -0.27890027 -0.2789442  ...  0.          0.
   0.        ]
 [-0.27877715 -0.27890345 -0.27894548 ...  0.          0.
   0.        ]]",air_conditioner,0,9
85,"[[ 1.953059    2.0468402   2.0375223  ...  0.          0.
   0.        ]
 [ 0.28181398 -0.02902773 -0.16479582 ...  0.          0.
   0.        ]
 [ 0.3946584   0.8771855   1.2674874  ...  0.          0.
   0.        ]
 ...
 [-0.29756722 -0.2978076  -0.2978885  ...  0.          0.
   0.        ]
 [-0.29759046 -0.2978161  -0.29789174 ...  0.          0.
   0.        ]
 [-0.29762414 -0.29782623 -0.29789364 ...  0.          0.
   0.        ]]",air_conditioner,0,9
86,"[[ 1.712692    1.6668128   1.6970565  ...  0.          0.
   0.        ]
 [ 0.0623336   0.16803975  0.22057335 ...  0.          0.
   0.        ]
 [ 0.64746934  0.33925992  0.34894052 ...  0.          0.
   0.        ]
 ...
 [-0.29303557 -0.29333356 -0.29343224 ...  0.          0.
   0.        ]
 [-0.29304245 -0.29333907 -0.29343805 ...  0.          0.
   0.        ]
 [-0.29303846 -0.2933391  -0.2934393  ...  0.          0.
   0.        ]]",air_conditioner,0,9
87,"[[ 2.2695093   1.9890556   1.7173207  ...  0.          0.
   0.        ]
 [ 1.4211336   0.37212977  0.11603815 ...  0.          0.
   0.        ]
 [ 2.1637373   1.1051357   0.24008109 ...  0.          0.
   0.        ]
 ...
 [-0.29861784 -0.2986373  -0.29864514 ...  0.          0.
   0.        ]
 [-0.29862657 -0.29864174 -0.29864734 ...  0.          0.
   0.        ]
 [-0.29863235 -0.29864427 -0.29864827 ...  0.          0.
   0.        ]]",air_conditioner,0,9
88,"[[ 2.150862    2.0059702   1.9903454  ...  0.          0.
   0.        ]
 [-0.12067565 -0.0814086  -0.1071667  ...  0.          0.
   0.        ]
 [-0.09845705  0.14352685  0.42832503 ...  0.          0.
   0.        ]
 ...
 [-0.30083922 -0.3009373  -0.30096915 ...  0.          0.
   0.        ]
 [-0.30081737 -0.3009351  -0.30097398 ...  0.          0.
   0.        ]
 [-0.30081812 -0.3009362  -0.3009756  ...  0.          0.
   0.        ]]",air_conditioner,0,9
89,"[[ 2.100031    2.1371036   2.0840425  ...  0.          0.
   0.        ]
 [-0.00243105 -0.07893273  0.01475775 ...  0.          0.
   0.        ]
 [ 1.015284    0.4860832   0.04008267 ...  0.          0.
   0.        ]
 ...
 [-0.3052125  -0.3053794  -0.30543664 ...  0.          0.
   0.        ]
 [-0.305225   -0.30538672 -0.3054404  ...  0.          0.
   0.        ]
 [-0.30521807 -0.30538565 -0.30544153 ...  0.          0.
   0.        ]]",air_conditioner,0,9
90,"[[ 2.7253451   2.0829208   1.7769392  ...  0.          0.
   0.        ]
 [ 0.5975008   0.32182005  0.10748766 ...  0.          0.
   0.        ]
 [ 0.46132925  0.36625156  0.77310234 ...  0.          0.
   0.        ]
 ...
 [-0.3199484  -0.32026327 -0.32035622 ...  0.          0.
   0.        ]
 [-0.32009262 -0.32030562 -0.32037795 ...  0.          0.
   0.        ]
 [-0.32005492 -0.32030037 -0.32038224 ...  0.          0.
   0.        ]]",air_conditioner,0,9
91,"[[ 2.1103137   2.1687727   2.1921172  ...  0.          0.
   0.        ]
 [-0.20187569 -0.21670845 -0.24053964 ...  0.          0.
   0.        ]
 [ 0.1096037   0.26973993  0.61735016 ...  0.          0.
   0.        ]
 ...
 [-0.3043928  -0.30441192 -0.30441362 ...  0.          0.
   0.        ]
 [-0.30439818 -0.30441728 -0.30442348 ...  0.          0.
   0.        ]
 [-0.304393   -0.3044169  -0.30442482 ...  0.          0.
   0.        ]]",air_conditioner,0,9
92,"[[ 2.1125076   2.020957    2.0672908  ...  0.          0.
   0.        ]
 [-0.16308205 -0.1447424  -0.11138365 ...  0.          0.
   0.        ]
 [ 0.39928836  0.5070327   0.5758119  ...  0.          0.
   0.        ]
 ...
 [-0.3289541  -0.32905045 -0.32907775 ...  0.          0.
   0.        ]
 [-0.32894412 -0.32905427 -0.32909012 ...  0.          0.
   0.        ]
 [-0.328949   -0.3290566  -0.32909232 ...  0.          0.
   0.        ]]",air_conditioner,0,9
93,"[[ 1.9916042   1.9795058   1.9021304  ...  0.          0.
   0.        ]
 [ 0.4997867   0.20751432 -0.02267679 ...  0.          0.
   0.        ]
 [ 0.17414793  0.54038846  1.0307356  ...  0.          0.
   0.        ]
 ...
 [-0.31425744 -0.3145584  -0.31465784 ...  0.          0.
   0.        ]
 [-0.31435004 -0.31458688 -0.31466523 ...  0.          0.
   0.        ]
 [-0.3143949  -0.31459868 -0.31466672 ...  0.          0.
   0.        ]]",air_conditioner,0,9
94,"[[-0.21669061 -0.2163396  -0.21466419 ...  0.          0.
   0.        ]
 [-0.17442515 -0.18744381 -0.17705496 ...  0.          0.
   0.        ]
 [-0.17638816 -0.18074636 -0.18147585 ...  0.          0.
   0.        ]
 ...
 [-0.218904   -0.21902485 -0.21906585 ...  0.          0.
   0.        ]
 [-0.21891144 -0.21902756 -0.21906666 ...  0.          0.
   0.        ]
 [-0.21890831 -0.21902715 -0.21906683 ...  0.          0.
   0.        ]]",street_music,9,7
95,"[[-0.1813593  -0.20671523 -0.21516249 ...  0.          0.
   0.        ]
 [-0.17436403 -0.1768705  -0.18693629 ...  0.          0.
   0.        ]
 [-0.10340556 -0.16375537 -0.19828774 ...  0.          0.
   0.        ]
 ...
 [-0.2279427  -0.22809747 -0.22814825 ...  0.          0.
   0.        ]
 [-0.22794548 -0.2280983  -0.22814883 ...  0.          0.
   0.        ]
 [-0.22795197 -0.22809999 -0.22814931 ...  0.          0.
   0.        ]]",street_music,9,7
